,ear1,ear2,ear3,ear4,ear5,id,piscando,pontos_olhos 1,pontos_olhos 2,pontos_olhos 3,pontos_olhos 4,pontos_olhos 5
10,5.589238404015471,4.790889824667453,4.192103444881496,4.767410160913766,4.069196499462494,jao.csv,False,"[(-13, -3), (-9, -3), (-4, -3), (1, -3), (6, -1), (9, 0), (11, 0), (10, 3), (8, 3), (0, 6), (0, 4), (-5, 2), (-10, 0), (-13, -1), (-6, -1), (0, 0), (7, 1), (-15, -2), (5, 4)]","[(-13, -2), (-9, -3), (-4, -3), (1, -3), (6, -2), (9, 0), (11, 0), (10, 3), (8, 4), (0, 6), (0, 4), (-5, 3), (-10, 1), (-13, -1), (-6, -1), (0, 0), (7, 1), (-14, -1), (5, 4)]","[(-14, -3), (-10, -4), (-5, -4), (0, -3), (5, -2), (8, -1), (10, 0), (9, 3), (7, 3), (-1, 6), (-1, 4), (-6, 2), (-11, 0), (-14, -1), (-7, -1), (0, 0), (6, 1), (-16, -2), (4, 4)]","[(-13, -2), (-10, -3), (-4, -3), (1, -3), (6, -1), (9, 0), (11, 1), (10, 3), (8, 4), (0, 6), (0, 5), (-6, 3), (-10, 1), (-14, 0), (-6, -1), (0, 0), (7, 1), (-15, -1), (5, 5)]","[(-13, -3), (-9, -4), (-4, -4), (1, -3), (6, -2), (9, -1), (11, 0), (10, 3), (8, 4), (0, 6), (0, 4), (-5, 3), (-10, 1), (-13, -1), (-6, -1), (0, 0), (7, 1), (-15, -2), (5, 4)]"
11,4.6262347495219664,4.6262347495219664,4.790889824667453,4.767410160913766,4.650427252135325,jao.csv,False,"[(-13, -2), (-10, -3), (-4, -3), (1, -3), (6, -1), (9, 0), (11, 1), (10, 3), (8, 4), (-1, 6), (0, 5), (-5, 3), (-10, 1), (-14, 0), (-7, -1), (0, 0), (6, 1), (-15, -1), (5, 5)]","[(-13, -2), (-9, -3), (-4, -3), (1, -2), (6, -1), (9, 0), (11, 1), (10, 3), (8, 4), (0, 6), (0, 5), (-5, 3), (-10, 1), (-13, 0), (-6, -1), (0, 0), (7, 1), (-15, -1), (5, 5)]","[(-14, -3), (-10, -3), (-5, -3), (1, -3), (6, -2), (9, 0), (11, 1), (10, 3), (8, 4), (-1, 6), (-1, 4), (-6, 3), (-11, 1), (-14, -1), (-7, -1), (0, 0), (6, 1), (-16, -2), (4, 4)]","[(-13, -3), (-9, -3), (-4, -3), (1, -3), (6, -1), (10, 0), (11, 1), (11, 3), (9, 4), (0, 6), (0, 4), (-5, 3), (-10, 1), (-13, -1), (-6, -1), (0, 0), (7, 1), (-15, -2), (5, 4)]","[(-14, -2), (-10, -3), (-4, -3), (1, -3), (6, -1), (9, 0), (11, 1), (10, 3), (8, 4), (-1, 6), (0, 5), (-6, 4), (-11, 1), (-14, 0), (-7, -1), (0, 0), (7, 1), (-16, -1), (5, 5)]"
12,4.6262347495219664,4.171558372273125,4.048027681715197,3.693094131450875,3.5982967982894447,jao.csv,False,"[(-14, -3), (-10, -4), (-4, -4), (1, -3), (6, -2), (9, -1), (11, 0), (10, 2), (8, 3), (-1, 6), (0, 4), (-6, 3), (-10, 1), (-14, -1), (-7, -1), (0, 0), (6, 1), (-15, -2), (5, 4)]","[(-13, -2), (-9, -3), (-3, -3), (2, -2), (7, -1), (10, 0), (12, 1), (11, 4), (9, 4), (-1, 6), (1, 5), (-5, 4), (-9, 2), (-13, 1), (-7, 0), (0, 0), (7, 1), (-15, 0), (6, 5)]","[(-13, -1), (-9, -3), (-3, -3), (2, -3), (7, -1), (10, 0), (12, 1), (11, 4), (9, 5), (-1, 6), (1, 5), (-4, 4), (-9, 2), (-13, 1), (-7, -1), (0, 0), (6, 1), (-15, 0), (6, 5)]","[(-13, -2), (-9, -4), (-3, -4), (2, -4), (7, -2), (10, -1), (12, 0), (11, 3), (9, 4), (-1, 6), (1, 5), (-5, 4), (-10, 2), (-13, 1), (-7, -1), (0, 0), (6, 1), (-15, 0), (6, 5)]","[(-13, -2), (-8, -4), (-3, -4), (3, -4), (8, -3), (11, -1), (13, 0), (12, 3), (10, 4), (0, 6), (1, 5), (-4, 4), (-9, 2), (-13, 1), (-6, -1), (0, 0), (7, 0), (-14, 0), (7, 5)]"
13,3.708103381463979,3.3207692339182544,3.3207692339182544,3.021505316060725,3.3207692339182544,jao.csv,False,"[(-13, -1), (-9, -3), (-3, -4), (2, -4), (7, -2), (10, -1), (12, 1), (12, 4), (9, 5), (-1, 6), (1, 6), (-4, 5), (-10, 3), (-13, 1), (-7, -1), (0, 0), (7, 1), (-15, 0), (6, 5)]","[(-12, -1), (-8, -3), (-3, -4), (3, -4), (8, -3), (11, -1), (13, 0), (12, 3), (10, 4), (0, 6), (2, 5), (-4, 4), (-9, 3), (-12, 1), (-6, -1), (0, 0), (7, 1), (-14, 0), (7, 5)]","[(-12, -1), (-9, -3), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (0, 6), (1, 5), (-4, 4), (-9, 3), (-12, 1), (-6, -1), (0, 0), (7, 1), (-14, 0), (6, 5)]","[(-13, -1), (-9, -3), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (-1, 6), (1, 5), (-4, 4), (-9, 3), (-13, 1), (-7, -1), (0, 0), (7, 1), (-15, 0), (6, 5)]","[(-12, -1), (-8, -3), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (12, 3), (9, 5), (0, 6), (1, 6), (-4, 5), (-9, 3), (-12, 2), (-6, 0), (0, 0), (7, 1), (-14, 0), (6, 5)]"
14,3.3073277921513244,3.5828275739578044,3.5828275739578044,3.560916469573499,3.125387382879269,jao.csv,False,"[(-12, -2), (-8, -3), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (0, 6), (1, 5), (-4, 4), (-8, 2), (-12, 1), (-6, 0), (0, 0), (7, 1), (-14, 0), (6, 5)]","[(-13, -1), (-9, -3), (-4, -4), (1, -3), (6, -2), (9, 0), (11, 1), (10, 4), (8, 5), (-1, 6), (0, 5), (-5, 4), (-9, 3), (-13, 1), (-7, 0), (0, 0), (6, 1), (-15, 0), (5, 5)]","[(-12, -2), (-8, -3), (-3, -4), (2, -3), (6, -2), (9, -1), (11, 1), (11, 3), (9, 4), (-1, 6), (1, 5), (-4, 4), (-9, 2), (-12, 1), (-6, 0), (0, 0), (6, 1), (-14, 0), (6, 5)]","[(-12, -3), (-8, -4), (-3, -5), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (0, 5), (1, 5), (-4, 3), (-8, 1), (-12, 0), (-6, -1), (0, 0), (7, 0), (-14, -1), (6, 5)]","[(-12, -2), (-8, -4), (-3, -4), (2, -4), (6, -3), (9, -1), (11, 0), (11, 3), (9, 4), (-1, 6), (1, 5), (-4, 4), (-9, 2), (-12, 0), (-6, -1), (0, 0), (6, 1), (-14, -1), (6, 5)]"
15,3.560916469573499,3.5828275739578044,3.224580641255294,3.5828275739578044,3.560916469573499,jao.csv,False,"[(-13, -2), (-9, -4), (-4, -4), (1, -4), (6, -3), (9, -1), (11, 0), (10, 3), (8, 4), (-1, 5), (0, 5), (-5, 3), (-9, 1), (-12, 0), (-7, -1), (0, 0), (6, 0), (-14, -1), (5, 5)]","[(-12, -2), (-8, -3), (-3, -4), (2, -4), (7, -2), (10, -1), (11, 0), (11, 3), (9, 4), (0, 6), (1, 5), (-4, 4), (-9, 2), (-12, 1), (-6, -1), (0, 0), (6, 1), (-14, -1), (6, 5)]","[(-12, -2), (-9, -4), (-3, -4), (2, -4), (7, -3), (10, -1), (11, 0), (11, 3), (9, 4), (-1, 5), (1, 5), (-4, 4), (-9, 2), (-12, 0), (-7, -1), (0, 0), (6, 0), (-14, -1), (6, 5)]","[(-12, -2), (-8, -4), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (0, 5), (1, 5), (-4, 3), (-8, 1), (-12, 0), (-6, -1), (0, 0), (7, 0), (-14, -1), (6, 4)]","[(-12, -2), (-9, -4), (-3, -4), (2, -4), (6, -3), (9, -1), (11, 0), (11, 3), (9, 4), (-1, 5), (1, 5), (-4, 4), (-9, 2), (-12, 0), (-7, -1), (0, 0), (6, 1), (-14, -1), (6, 4)]"
16,3.560916469573499,4.171558372273125,3.5828275739578044,3.5828275739578044,3.670508682013269,jao.csv,False,"[(-12, -2), (-8, -3), (-3, -4), (2, -4), (7, -2), (10, -1), (11, 0), (11, 3), (9, 4), (-1, 5), (1, 5), (-4, 4), (-9, 2), (-12, 1), (-7, -1), (0, 0), (6, 1), (-14, -1), (6, 5)]","[(-12, -2), (-8, -3), (-3, -4), (2, -3), (7, -2), (10, -1), (12, 1), (11, 3), (9, 4), (0, 6), (1, 5), (-4, 4), (-8, 2), (-12, 1), (-6, 0), (0, 0), (7, 1), (-13, 0), (6, 5)]","[(-12, -1), (-8, -3), (-3, -3), (2, -3), (7, -2), (10, 0), (12, 1), (11, 4), (9, 4), (0, 6), (1, 5), (-4, 4), (-8, 2), (-12, 1), (-6, 0), (0, 0), (7, 1), (-13, 0), (6, 5)]","[(-12, -1), (-8, -3), (-3, -3), (2, -3), (7, -2), (10, 0), (12, 1), (11, 4), (9, 5), (0, 6), (1, 5), (-4, 4), (-8, 2), (-12, 1), (-6, 0), (0, 0), (6, 1), (-14, 0), (6, 5)]","[(-12, -2), (-8, -4), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (-1, 5), (1, 5), (-4, 4), (-8, 2), (-12, 0), (-6, -1), (0, 0), (6, 0), (-13, -1), (6, 5)]"
17,3.5828275739578044,3.693094131450875,5.208631764068583,33.02752298664644,24.035031607775498,jao.csv,False,"[(-12, -2), (-8, -4), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (0, 5), (1, 5), (-4, 4), (-9, 2), (-12, 0), (-6, -1), (0, 0), (6, 1), (-14, -1), (6, 5)]","[(-12, -2), (-8, -4), (-3, -4), (2, -4), (7, -3), (10, -1), (12, 0), (11, 3), (9, 4), (0, 5), (1, 5), (-4, 4), (-9, 2), (-12, 0), (-6, -1), (0, 0), (6, 1), (-14, -1), (6, 5)]","[(-13, -3), (-9, -4), (-4, -4), (1, -3), (6, -2), (9, -1), (11, 0), (11, 2), (9, 3), (-1, 5), (1, 4), (-4, 3), (-9, 1), (-12, -1), (-7, -1), (0, 0), (6, 0), (-14, -2), (5, 4)]","[(-11, -3), (-8, -2), (-3, 0), (2, 1), (8, 2), (11, 2), (14, 2), (14, 2), (11, 3), (-1, 5), (2, 2), (-3, 1), (-8, -1), (-11, -2), (-7, -1), (0, 0), (7, 0), (-13, -3), (8, 3)]","[(-11, -3), (-8, -2), (-3, 0), (3, 2), (8, 2), (12, 2), (14, 2), (14, 2), (12, 3), (-1, 6), (2, 2), (-3, 1), (-8, -1), (-11, -2), (-7, -1), (0, 0), (6, 1), (-12, -3), (8, 3)]"
18,34.02474798386894,35.0,32.982165872565794,23.36082086027753,32.982165872565794,jao.csv,True,"[(-10, -2), (-7, -1), (-2, 0), (3, 2), (8, 2), (12, 2), (15, 2), (15, 3), (12, 3), (0, 6), (3, 2), (-2, 1), (-7, -1), (-10, -2), (-7, 0), (0, 0), (7, 1), (-12, -2), (9, 3)]","[(-10, -3), (-7, -2), (-2, 0), (3, 1), (8, 2), (12, 2), (15, 2), (15, 2), (12, 2), (0, 5), (3, 1), (-3, 0), (-7, -2), (-10, -3), (-6, -1), (0, 0), (7, 0), (-12, -3), (8, 2)]","[(-11, -3), (-8, -2), (-3, 0), (2, 1), (8, 1), (11, 1), (14, 1), (14, 2), (11, 2), (-1, 5), (2, 1), (-3, 0), (-8, -2), (-11, -3), (-7, -1), (0, 0), (6, 0), (-12, -4), (7, 2)]","[(-10, -3), (-7, -2), (-2, 0), (3, 1), (8, 2), (12, 2), (14, 2), (14, 2), (12, 2), (0, 6), (3, 2), (-3, 1), (-7, -1), (-10, -2), (-6, 0), (0, 0), (6, 1), (-12, -3), (8, 2)]","[(-10, -3), (-7, -2), (-2, 0), (3, 1), (8, 2), (12, 2), (14, 2), (14, 2), (12, 2), (-1, 6), (3, 2), (-2, 1), (-7, -1), (-10, -2), (-7, 0), (0, 0), (6, 1), (-12, -3), (8, 2)]"
19,35.0,16.998851925732087,16.991504247876062,33.98072198140849,33.98072198140849,jao.csv,True,"[(-10, -3), (-7, -2), (-2, 0), (3, 1), (8, 2), (12, 2), (15, 2), (15, 2), (12, 2), (0, 6), (3, 2), (-2, 0), (-7, -1), (-10, -2), (-7, -1), (0, 0), (6, 1), (-12, -3), (8, 2)]","[(-11, -3), (-7, -2), (-2, 0), (2, 1), (8, 2), (12, 2), (14, 2), (14, 2), (11, 2), (0, 6), (2, 2), (-3, 1), (-8, -1), (-11, -2), (-6, -1), (0, 0), (6, 1), (-12, -3), (8, 2)]","[(-11, -3), (-7, -2), (-3, 0), (2, 1), (8, 1), (12, 1), (14, 1), (14, 2), (11, 2), (-1, 5), (2, 1), (-3, 0), (-8, -1), (-11, -2), (-6, -1), (0, 0), (6, 0), (-12, -3), (8, 2)]","[(-10, -3), (-7, -2), (-2, 0), (3, 1), (8, 1), (12, 1), (15, 1), (15, 2), (12, 2), (0, 5), (3, 1), (-2, 0), (-7, -1), (-10, -2), (-6, -1), (0, 0), (7, 0), (-11, -3), (8, 2)]","[(-11, -2), (-8, -2), (-3, 0), (2, 1), (7, 2), (11, 2), (14, 2), (14, 2), (11, 2), (-1, 6), (2, 2), (-3, 1), (-8, -1), (-11, -2), (-7, -1), (0, 0), (6, 1), (-12, -3), (7, 2)]"
